book_id,price,ori_price,img1,name
28976722,28.00,49.00,http://img3m2.ddimg.cn/16/24/28976722-1_l_51.jpg,心安即是归处（季羡林百年生命智慧。央视《朗读者》多次动情朗读
21055821,28.80,29.00,http://img3m1.ddimg.cn/6/9/21055821-1_l_2.jpg,我与地坛（纪念版）
29278002,34.30,45.00,http://img3m2.ddimg.cn/39/13/29278002-1_l_27.jpg,沈从文：到日光下去生活（今天也要好好过。到日光下去，去找到你
29126248,58.00,58.00,http://img3m8.ddimg.cn/52/33/29126248-1_l_11.jpg,月光落在左手上（精装珍藏版）
23715237,22.40,29.80,http://img3m7.ddimg.cn/84/13/23715237-1_l_15.jpg,人间词话（王国维先生的代表作，近代较富盛名的词话著作）
28528100,136.00,149.40,http://img3m0.ddimg.cn/62/27/28528100-1_l_63.jpg,许渊冲：美得窒息的唐诗宋词诗经3册套装（中英双语诗画集，俞敏洪
28541326,50.90,52.00,http://img3m6.ddimg.cn/22/7/28541326-1_l_7.jpg,文化苦旅（余秋雨亲定版本，了解中国文化脉络的经典著作，三代人
29328156,53.90,55.00,http://img3m6.ddimg.cn/0/32/29328156-1_l_14.jpg,时间从来不语，却回答了所有问题（文学大师季羡林百岁人生的智慧
25232602,36.00,36.00,http://img3m2.ddimg.cn/76/8/25232602-1_l_5.jpg,雷雨（中国现代杰出剧作家曹禺的代表作，被翻译成各国语言的中国
26922458,29.40,32.00,http://img3m8.ddimg.cn/2/0/26922458-1_l_19.jpg,湘行散记：沈从文散文精粹（沈从文代表作）
29351439,48.80,49.80,http://img3m9.ddimg.cn/18/5/29351439-1_l_13.jpg,遗物整理师（一个遗物整理师的真实工作笔记，以职业独特视角观察
29180001,48.00,48.00,http://img3m1.ddimg.cn/48/25/29180001-1_l_22.jpg,在峡江的转弯处：陈行甲人生笔记（南方周末、万圣书园2021十大好
29368075,37.30,42.00,http://img3m5.ddimg.cn/22/28/29368075-1_l_6.jpg,一间自己的房间（磨铁经典/伍尔夫：女性一定要有钱，要有自己的房
27854238,44.90,49.80,http://img3m8.ddimg.cn/93/9/27854238-1_l_27.jpg,文化苦旅（文化导师余秋雨开山之作，逐字修订！）
29150685,30.30,39.80,http://img3m5.ddimg.cn/36/13/29150685-1_l_9.jpg,傅雷家书
25086655,37.40,43.00,http://img3m5.ddimg.cn/55/26/25086655-1_l_9.jpg,红星照耀中国   (团购更优惠 电话：4001066666转6）
23407125,32.20,43.00,http://img3m5.ddimg.cn/60/0/23407125-1_l_1.jpg,目送：龙应台“人生三书”之三（彩插新版）
27872661,49.80,49.80,http://img3m1.ddimg.cn/3/6/27872661-1_l_36.jpg,皮囊（400万册纪念版，直面人生的难题，刻在骨头里的故事，容纳一
27927223,27.90,32.00,http://img3m3.ddimg.cn/16/30/27927223-1_l_6.jpg,摇摇晃晃的人间
26922458,29.40,32.00,http://img3m8.ddimg.cn/2/0/26922458-1_l_19.jpg,湘行散记：沈从文散文精粹（沈从文代表作）
29351439,48.80,49.80,http://img3m9.ddimg.cn/18/5/29351439-1_l_13.jpg,遗物整理师（一个遗物整理师的真实工作笔记，以职业独特视角观察
29180001,48.00,48.00,http://img3m1.ddimg.cn/48/25/29180001-1_l_22.jpg,在峡江的转弯处：陈行甲人生笔记（南方周末、万圣书园2021十大好
29368075,37.30,42.00,http://img3m5.ddimg.cn/22/28/29368075-1_l_6.jpg,一间自己的房间（磨铁经典/伍尔夫：女性一定要有钱，要有自己的房
27854238,44.90,49.80,http://img3m8.ddimg.cn/93/9/27854238-1_l_27.jpg,文化苦旅（文化导师余秋雨开山之作，逐字修订！）
29150685,30.30,39.80,http://img3m5.ddimg.cn/36/13/29150685-1_l_9.jpg,傅雷家书
25086655,37.40,43.00,http://img3m5.ddimg.cn/55/26/25086655-1_l_9.jpg,红星照耀中国   (团购更优惠 电话：4001066666转6）
23407125,32.20,43.00,http://img3m5.ddimg.cn/60/0/23407125-1_l_1.jpg,目送：龙应台“人生三书”之三（彩插新版）
27872661,49.80,49.80,http://img3m1.ddimg.cn/3/6/27872661-1_l_36.jpg,皮囊（400万册纪念版，直面人生的难题，刻在骨头里的故事，容纳一
27927223,27.90,32.00,http://img3m3.ddimg.cn/16/30/27927223-1_l_6.jpg,摇摇晃晃的人间
27847948,27.90,32.00,http://img3m8.ddimg.cn/40/9/27847948-1_l_2.jpg,围棋布局精训·提高篇（上）
27847940,27.90,32.00,http://img3m0.ddimg.cn/32/1/27847940-1_l_3.jpg,围棋布局精训·启蒙篇（下）
27847846,27.90,32.00,http://img3m6.ddimg.cn/37/18/27847846-1_l_2.jpg,围棋布局精训·启蒙篇（上）
26925083,254.40,260.00,http://img3m3.ddimg.cn/53/35/26925083-1_l_3.jpg,李小龙功夫心法套装：李小龙健身法+截拳道之道+李小龙技击法+李小
26923513,38.00,49.80,http://img3m3.ddimg.cn/67/19/26923513-1_l_2.jpg,精讲围棋布局.布局技巧
25335810,28.60,39.80,http://img3m0.ddimg.cn/27/23/25335810-1_l_1.jpg,象棋实用杀着经典古谱
25333326,34.80,40.00,http://img3m6.ddimg.cn/18/18/25333326-1_l_3.jpg,1000国际象棋习题详解.入门篇
25327831,95.90,98.00,http://img3m1.ddimg.cn/67/36/25327831-1_l_2.jpg,青少年运动员力量训练 第2版
25309272,125.30,128.00,http://img3m2.ddimg.cn/21/14/25309272-1_l_3.jpg,高尔夫运动从入门到精通 全彩图解第2版
25309271,56.80,58.00,http://img3m1.ddimg.cn/20/13/25309271-1_l_3.jpg,拳击运动入门教程 图解版
25309270,96.90,99.00,http://img3m0.ddimg.cn/19/12/25309270-1_l_3.jpg,间歇训练全书 练就超强体能的高强度练习和方案设计
25309141,34.80,40.00,http://img3m1.ddimg.cn/88/31/25309141-1_l_3.jpg,2016全国象棋个人赛精彩对局解析
25297459,29.90,49.80,http://img3m9.ddimg.cn/88/4/25297459-1_l_2.jpg,聂卫平围棋习题精解 综合训练 从入门到10级
25268958,27.90,32.00,http://img3m8.ddimg.cn/0/30/25268958-1_l_3.jpg,围棋手筋精训·提高篇（下）（1段～3段）
25261896,118.50,158.00,http://img3m6.ddimg.cn/66/35/25261896-1_l_3.jpg,非视觉太极——太极拳劲意图解
25246446,64.80,108.00,http://img3m6.ddimg.cn/60/14/25246446-1_l_2.jpg,守洞尘技
25204076,62.10,69.00,http://img3m6.ddimg.cn/62/9/25204076-1_l_3.jpg,实用桥牌诱骗战术大全
25200224,86.10,88.00,http://img3m4.ddimg.cn/71/5/25200224-1_l_2.jpg,儿童身体素质提升指导与实践 第2版
25190371,18.70,26.00,http://img3m1.ddimg.cn/19/31/25190371-1_l_2.jpg,葛玉宏围棋道场教程·翻盘秘籍
25184509,48.80,49.80,http://img3m9.ddimg.cn/97/15/25184509-1_l_3.jpg,肌肉训练彩色解剖图谱 自重训练
25184051,47.00,48.00,http://img3m1.ddimg.cn/35/1/25184051-1_l_3.jpg,颠覆的围棋观--江湖视野之李家庆点评人机大战
25182993,66.60,68.00,http://img3m3.ddimg.cn/66/16/25182993-1_l_4.jpg,青少年运动员体能训练（平）
25149741,41.20,55.00,http://img3m1.ddimg.cn/78/27/25149741-1_l_3.jpg,拉伸治疗操作指南
25146837,36.00,52.90,http://img3m7.ddimg.cn/45/9/25146837-1_l_5.jpg,姿势跑法：跑得更快，更有效率，不受伤的跑步方法
25142164,18.70,26.00,http://img3m4.ddimg.cn/25/35/25142164-1_l_2.jpg,葛玉宏围棋道场教程·中国流揭秘
24170403,74.80,99.80,http://img3m3.ddimg.cn/48/5/24170403-1_l_9.jpg,从入门到大师：国际象棋残局大全
23516007,51.00,68.00,http://img3m7.ddimg.cn/42/28/23516007-1_l_6.jpg,截拳道之道（全新修订版·平装版）：影响力的李小龙武学名著，永
23295773,51.00,68.00,http://img3m3.ddimg.cn/83/18/23295773-1_l_2.jpg,李小龙技击法（全新完整版·平装版）
25102165,26.10,30.00,http://img3m5.ddimg.cn/22/33/25102165-1_l_3.jpg,围棋死活精训·提高篇1（2级～1段）
25089809,39.00,39.80,http://img3m9.ddimg.cn/41/35/25089809-1_l_5.jpg,赵治勋围棋死活精解：令人回味无穷的180道进阶问题
25083901,25.10,35.00,http://img3m1.ddimg.cn/73/10/25083901-1_l_1.jpg,石破天惊：人机大战的跨时空解读
25071203,66.60,68.00,http://img3m3.ddimg.cn/47/3/25071203-1_l_3.jpg,篮球技术与训练精要
24219796,48.80,49.80,http://img3m6.ddimg.cn/40/3/24219796-1_l_6.jpg,奔跑吧，足球小将：青少年足球训练完全图解
23721695,22.80,39.90,http://img3m5.ddimg.cn/8/33/23721695-1_l_1.jpg,跑步的197条守则
23672261,21.90,32.00,http://img3m1.ddimg.cn/74/31/23672261-1_l_1.jpg,过宫炮对左中炮
23664329,17.90,25.00,http://img3m9.ddimg.cn/62/17/23664329-1_l_1.jpg,变与不变
23630244,34.80,51.00,http://img3m4.ddimg.cn/33/9/23630244-1_l_1.jpg,象棋实用开局系列
23574031,21.80,25.00,http://img3m1.ddimg.cn/52/36/23574031-1_l_1.jpg,定式专项训练.从5级到1级
23574030,21.80,25.00,http://img3m0.ddimg.cn/51/35/23574030-1_l_1.jpg,定式专项训练.从10级到5级
23533212,31.40,46.00,http://img3m2.ddimg.cn/21/28/23533212-1_l_1.jpg,象棋棋王经典中局（第二辑）
23525853,96.00,128.00,http://img3m3.ddimg.cn/87/32/23525853-1_l_5.jpg,截拳道之道（全新修订版·精装版）
24219779,48.80,49.80,http://img3m9.ddimg.cn/23/23/24219779-1_l_4.jpg,看图学打网球（二维码学习版）
24196656,24.40,28.00,http://img3m6.ddimg.cn/66/25/24196656-1_l_3.jpg,围棋吃子技巧习题集
24180220,17.40,20.00,http://img3m0.ddimg.cn/64/17/24180220-1_l_6.jpg,阶梯围棋综合训练习题集·2级
24178380,48.80,49.80,http://img3m0.ddimg.cn/6/27/24178380-1_l_6.jpg,足球守门员圣经：技术、训练方法和实战应用（全彩图解版）
24175318,52.30,78.00,http://img3m8.ddimg.cn/13/36/24175318-1_l_4.jpg,徽州民俗体育文化
24169004,30.70,45.00,http://img3m4.ddimg.cn/35/12/24169004-1_l_2.jpg,象棋大师申鹏经典100局
24167811,21.80,25.00,http://img3m1.ddimg.cn/30/3/24167811-1_l_6.jpg,斗地主高手必胜攻略
24167697,17.90,25.00,http://img3m7.ddimg.cn/15/0/24167697-1_l_2.jpg,围棋高段题库.限时训练
24105051,23.90,35.00,http://img3m1.ddimg.cn/36/32/24105051-1_l_2.jpg,飞相对左中炮
24049773,49.50,75.00,http://img3m3.ddimg.cn/0/32/24049773-1_l_8.jpg,孙禄堂武学集注——太极拳学
24046956,32.80,48.00,http://img3m6.ddimg.cn/54/27/24046956-1_l_5.jpg,竞技麻将实战
24046163,33.50,49.00,http://img3m3.ddimg.cn/53/11/24046163-1_l_2.jpg,象棋吃子训练——从初学到四级棋士①(象棋目标训练丛书)
24044541,29.30,32.00,http://img3m1.ddimg.cn/15/17/24044541-1_l_5.jpg,张耀忠专辑：太极玄门剑
23496203,31.40,46.00,http://img3m3.ddimg.cn/38/19/23496203-1_l_1.jpg,象棋棋王经典中局
23495179,33.80,45.00,http://img3m9.ddimg.cn/4/31/23495179-1_l_1.jpg,高尔夫球规则实用教程
23457720,20.70,25.00,http://img3m0.ddimg.cn/66/16/23457720-1_l_1.jpg,马晓春少儿围棋教程.入门提高习题集0101
23408199,21.80,25.00,http://img3m9.ddimg.cn/45/1/23408199-1_l_2.jpg,围棋布局专项训练·从初段到3段
23408198,21.80,25.00,http://img3m8.ddimg.cn/44/0/23408198-1_l_4.jpg,围棋布局专项训练·从1级到业余初段
23396014,108.70,125.00,http://img3m4.ddimg.cn/37/26/23396014-1_l_1.jpg,李昌镐儿童围棋课堂(套装共5册)[精选套装]
23358074,15.70,18.00,http://img3m4.ddimg.cn/14/11/23358074-1_l_5.jpg,核心力量体能训练法
23327017,19.10,28.00,http://img3m7.ddimg.cn/43/34/23327017-1_l_8.jpg,象棋杀法练习4000题（第一册，1～800题）
23327016,19.80,29.00,http://img3m6.ddimg.cn/42/33/23327016-1_l_7.jpg,象棋杀法练习4000题（第二册，801～1600题）/周晓朴、刘锦祺 主编
23326030,21.80,25.00,http://img3m0.ddimg.cn/46/9/23326030-1_l_4.jpg,李昌镐儿童围棋课堂——初级篇1(李昌镐儿童围棋教室2（入门篇）—
23326029,21.80,25.00,http://img3m9.ddimg.cn/45/8/23326029-1_l_2.jpg,李昌镐儿童围棋课堂——初级篇2(儿童围棋教室3（基础篇）——适合
23326028,21.80,25.00,http://img3m8.ddimg.cn/44/7/23326028-1_l_5.jpg,李昌镐儿童围棋课堂
24044540,32.00,35.00,http://img3m0.ddimg.cn/14/16/24044540-1_l_5.jpg,王树田专辑：八卦连环掌、八卦龙形剑、对擒拿
24044535,34.70,38.00,http://img3m5.ddimg.cn/9/11/24044535-1_l_6.jpg,沙国政专辑：八卦狮形掌、形意鸡形拳、武当八仙剑
27942753,44.10,45.00,http://img3m3.ddimg.cn/3/20/27942753-1_l_29.jpg,万物有灵 贾平凹的生命思索课（免费送印章书法，三款国画藏书票，
25340261,19.80,48.00,http://img3m1.ddimg.cn/23/34/25340261-1_l_22.jpg,地狱变：芥川龙之介代表作，人生比地狱更像地狱！
25209368,36.60,39.80,http://img3m8.ddimg.cn/8/10/25209368-1_l_4.jpg,余秋雨散文精选（名家散文典藏·彩插版）
25096255,45.00,45.00,http://img3m5.ddimg.cn/52/6/25096255-1_l_4.jpg,六神磊磊读唐诗
29215219,59.80,59.80,http://img3m9.ddimg.cn/22/19/29215219-1_l_25.jpg,我的个天（戴教授随笔集，聊聊年轻朋友绕不开的读书、工作、恋爱
25341890,48.40,78.00,http://img3m0.ddimg.cn/68/35/25341890-1_l_9.jpg,唐宋词十七讲(叶嘉莹先生作品 迦陵讲演集)
25198988,44.10,45.00,http://img3m8.ddimg.cn/23/27/25198988-1_l_3.jpg,北野武的小酒馆
20869157,28.00,28.00,http://img3m7.ddimg.cn/56/10/20869157-1_l_8.jpg,一一风荷举
20686247,14.70,15.00,http://img3m7.ddimg.cn/98/28/20686247-1_l_4.jpg,校园推荐版：林清玄散文集(青少年版)系列—清欢
29175935,43.20,45.00,http://img3m5.ddimg.cn/41/29/29175935-1_l_53.jpg,西西弗神话（加缪之女亲笔推荐版！曾经我也觉得人生没有意义，直
29396509,50.90,52.00,http://img3m9.ddimg.cn/43/9/29396509-1_l_2.jpg,单读新书016： 贫穷的质感：王梆的英国观察
29226389,56.80,58.00,http://img3m9.ddimg.cn/5/15/29226389-1_l_4.jpg,走到人生边上——自问自答(增订本)(碎金文丛3)
27882793,37.70,58.00,http://img3m3.ddimg.cn/37/0/27882793-1_l_2.jpg,苏轼十讲
25325220,24.70,39.80,http://img3m0.ddimg.cn/30/15/25325220-1_l_11.jpg,可爱的中国（全新精装典藏版，永不磨灭的红色经典，中国青少年的
24050061,29.80,29.80,http://img3m1.ddimg.cn/90/24/24050061-1_l_6.jpg,缘缘堂随笔
26315044,44.50,50.00,http://img3m4.ddimg.cn/52/15/26315044-1_l_38.jpg,桃李春风一杯酒：唐朝诗人的快意人生（附赠书签）
25201334,33.80,38.00,http://img3m4.ddimg.cn/92/5/25201334-1_l_10.jpg,努力，是为遇见更好的自己
28996015,109.80,109.80,http://img3m5.ddimg.cn/4/3/28996015-1_l_12.jpg,半小时漫画宋词系列（全2册）（漫画科普开创者二混子新作！全网粉
28554440,30.00,32.00,http://img3m0.ddimg.cn/68/23/28554440-1_l_2.jpg,缘缘堂随笔
28524529,54.80,56.00,http://img3m9.ddimg.cn/55/8/28524529-1_l_3.jpg,我与地坛（精装插图珍藏版2020）
29305645,68.00,68.00,http://img3m5.ddimg.cn/61/17/29305645-1_l_5.jpg,人间词话（小嘉抖音推荐，叶嘉莹讲评本，诗词大家叶嘉莹逐条讲透
25186512,22.80,38.00,http://img3m2.ddimg.cn/21/20/25186512-1_l_16.jpg,遥远的向日葵地（2017中国好书）（第七届鲁迅文学奖获奖作品）
25308985,36.60,42.00,http://img3m5.ddimg.cn/31/23/25308985-1_l_54.jpg,丰子恺万般滋味，都是生活
29176568,59.00,59.00,http://img3m8.ddimg.cn/80/33/29176568-1_l_27.jpg,沉默的大多数（爱智慧、爱自由、反对愚蠢，读王小波的“上头之选
29325128,33.30,49.80,http://img3m8.ddimg.cn/41/1/29325128-1_l_100.jpg,世界喧嚣，我很好（梁实秋2021全新散文选集！央视反复纪念推荐！
20803206,23.00,25.00,http://img3m6.ddimg.cn/39/30/20803206-1_l_6.jpg,老舍集：茶馆
23312938,24.80,36.00,http://img3m8.ddimg.cn/22/15/23312938-1_l_10.jpg,阿勒泰的角落（李娟成名作四色典藏版）
25338000,29.40,49.00,http://img3m0.ddimg.cn/39/30/25338000-1_l_3.jpg,朱自清散文集 精装读书会
29134558,19.40,49.80,http://img3m8.ddimg.cn/46/18/29134558-1_l_9.jpg,茶馆（原汁原味老舍作品，无删节经典完整版。）
28538781,42.70,48.00,http://img3m1.ddimg.cn/51/15/28538781-1_l_3.jpg,戴老师魔性诗词课
26487694,28.00,35.00,http://img3m4.ddimg.cn/46/23/26487694-1_l_7.jpg,浮生六记（非常容易读懂原文的版本：详细注解+准确优美直译。获得
27932574,19.80,42.00,http://img3m4.ddimg.cn/21/16/27932574-1_l_30.jpg,"慢煮生活（30万册畅销纪念版,汪曾祺写给大家的“生活观”,无机心"
25229345,33.80,38.00,http://img3m5.ddimg.cn/86/7/25229345-1_l_18.jpg,汪曾祺散文集：人间知味（收录《人间草木》等经典散文）
20971873,17.90,28.00,http://img3m3.ddimg.cn/10/14/20971873-1_l_17.jpg,瓦尔登湖(珍藏本) 朗读者朗读书目
23828561,21.30,25.00,http://img3m1.ddimg.cn/53/6/23828561-1_l_10.jpg,瓦尔登湖（瓦尔登湖畔，不只是身体的栖息之所，更是精神的沉思之
29129870,19.80,42.00,http://img3m0.ddimg.cn/11/29/29129870-1_l_26.jpg,梁实秋：为这人间操碎了心（一本解闷宝书，文学泰斗梁实秋趣味散
28535816,37.20,38.00,http://img3m6.ddimg.cn/56/10/28535816-1_l_13.jpg,秋园（女性版《活着》，80岁素人作家不朽名篇，横扫国内十二项文
27856029,19.80,42.00,http://img3m9.ddimg.cn/3/24/27856029-1_l_27.jpg,汪曾祺散文集：万事有心，人间有味（麦家、冯唐、贾平凹等都推崇
24198400,40.10,45.00,http://img3m0.ddimg.cn/28/30/24198400-1_l_14.jpg,我喜欢生命本来的样子(周国平经典散文作品集)
28989075,26.70,39.80,http://img3m5.ddimg.cn/93/19/28989075-1_l_8.jpg,朝花夕拾
25306224,29.40,33.00,http://img3m4.ddimg.cn/42/0/25306224-1_l_9.jpg,枕草子（日本宫廷才女清少纳言传世随笔，解读万物风情。2018年详
29383692,129.00,199.00,http://img3m2.ddimg.cn/96/31/29383692-1_l_27.jpg,作家榜：马未都讲透唐诗（用讲故事的方式讲述唐诗精髓，中小学生
28479692,45.00,45.00,http://img3m2.ddimg.cn/65/15/28479692-1_l_118.jpg,作家榜经典：一间自己的房间（写给聪明女生的幸福指南！让女性觉
28530739,36.90,45.00,http://img3m9.ddimg.cn/28/2/28530739-1_l_30.jpg,家人闲坐，灯火可亲 汪曾祺散文集（愿你有家可回，有人可等。三餐
25244709,31.80,32.00,http://img3m9.ddimg.cn/6/16/25244709-1_l_2.jpg,我与地坛
26314503,36.40,39.00,http://img3m3.ddimg.cn/6/29/26314503-1_l_8.jpg,飞鸟集（2019中英双语，彩图注释版，完整收录无删减，郑振铎名家
29125132,115.20,128.00,http://img3m2.ddimg.cn/25/27/29125132-1_l_8.jpg,唐诗鉴赏辞典（新一版）
28972888,68.00,68.00,http://img3m8.ddimg.cn/43/1/28972888-1_l_14.jpg,等一朵花开（国民漫画家小林代表作）
29380011,50.90,52.00,http://img3m1.ddimg.cn/78/13/29380011-1_l_6.jpg,梁实秋：我独爱自在的人生
28996254,19.80,42.00,http://img3m4.ddimg.cn/45/20/28996254-1_l_38.jpg,梁实秋：可能这就是人生吧（十点读书推荐，文学泰斗梁实秋趣味散
25348842,42.70,49.00,http://img3m2.ddimg.cn/90/31/25348842-1_l_19.jpg,简爱 先锋经典文库
23710134,20.70,36.00,http://img3m4.ddimg.cn/30/16/23710134-1_l_5.jpg,亲爱的安德烈（插图第2版）
29278338,41.80,48.00,http://img3m8.ddimg.cn/78/16/29278338-1_l_23.jpg,在你们离开以前（一本治愈两代人的生命自度书）
25290105,42.70,49.00,http://img3m5.ddimg.cn/60/13/25290105-1_l_20.jpg,繁星 春水 先锋经典文库
23964981,36.40,39.00,http://img3m1.ddimg.cn/51/7/23964981-1_l_25.jpg,自在独行 贾平凹的独行世界（畅销300万册的国民精神读本，中国作
27949262,45.00,45.00,http://img3m2.ddimg.cn/77/17/27949262-1_l_25.jpg,一间只属于自己的房间（李银河、杨澜推荐；女性主义奠基作品；随
29325113,41.80,48.00,http://img3m3.ddimg.cn/26/23/29325113-1_l_5.jpg,病隙碎笔 2021纪念版（史铁生充满灵性光辉的生命笔记，启迪无数读
25209352,32.20,35.00,http://img3m2.ddimg.cn/91/31/25209352-1_l_6.jpg,史铁生散文精选（名家散文典藏·彩插版）
22822492,20.10,23.00,http://img3m2.ddimg.cn/22/4/22822492-1_l_4.jpg,故乡 鲁迅
25209320,27.60,30.00,http://img3m0.ddimg.cn/59/36/25209320-1_l_4.jpg,丁立梅散文精选（名家散文典藏·彩插版）
23774097,36.00,36.00,http://img3m7.ddimg.cn/39/6/23774097-1_l_9.jpg,当我谈跑步时，我谈些什么（2015典藏版）
26923116,39.20,45.00,http://img3m6.ddimg.cn/66/29/26923116-1_l_6.jpg,万物生灵：冯骥才给孩子的散文（冯骥才给孩子的“心灵教育”，作
23752766,22.30,25.00,http://img3m6.ddimg.cn/92/24/23752766-1_l_9.jpg,培根随笔（培根以过人智慧的论述，给读者以深刻的思想内涵）
28975796,26.70,39.80,http://img3m6.ddimg.cn/80/23/28975796-1_l_8.jpg,呐喊（语文教材配套书目）
26514435,75.00,75.00,http://img3m5.ddimg.cn/57/13/26514435-1_l_11.jpg,泰戈尔诗集：飞鸟集+新月集（中英双语，名家译本，黄轩推荐）【果
25306003,19.40,49.80,http://img3m3.ddimg.cn/19/1/25306003-1_l_6.jpg,面纱
25193883,40.02,58.00,http://img3m3.ddimg.cn/66/28/25193883-1_l_8.jpg,古诗词课:叶嘉莹讲古诗词
23898712,49.30,49.50,http://img3m2.ddimg.cn/13/5/23898712-1_l_7.jpg,人生最美是清欢（林清玄经典散文集，执笔45周年白金纪念版！）
29367978,50.00,56.00,http://img3m8.ddimg.cn/24/5/29367978-1_l_5.jpg,戴老师高能唐诗课（2022“国民教授”戴建业高能开讲！）
28469981,29.60,38.00,http://img3m1.ddimg.cn/56/35/28469981-1_l_3.jpg,暖爱
25222015,25.80,28.00,http://img3m5.ddimg.cn/82/3/25222015-1_l_6.jpg,迟子建散文精选（名家散文典藏·彩插版）
25216063,128.90,138.00,http://img3m3.ddimg.cn/70/8/25216063-1_l_23.jpg,诗经（韩寒推荐，全三册注音插图版）
25201336,135.30,152.00,http://img3m6.ddimg.cn/94/7/25201336-1_l_10.jpg,《读者》六年典藏精选·美文彩插系列2（共四册）
29197729,47.00,48.00,http://img3m9.ddimg.cn/55/30/29197729-1_l_14.jpg,人间好玩（当当专享印刷蔡澜先生亲题寄语，“八旬”蔡澜的人生智
23328945,26.20,28.00,http://img3m5.ddimg.cn/90/1/23328945-1_l_2.jpg,毕淑敏散文精选——名家散文经典
29262674,35.20,49.80,http://img3m4.ddimg.cn/56/3/29262674-1_l_3.jpg,看见
28990748,125.30,128.00,http://img3m8.ddimg.cn/83/27/28990748-1_l_9.jpg,现代散文鉴赏辞典(新一版)
25239549,41.80,42.00,http://img3m9.ddimg.cn/93/36/25239549-1_l_6.jpg,妞妞：一个父亲的札记
24195738,56.00,56.00,http://img3m8.ddimg.cn/39/32/24195738-1_l_12.jpg,林清玄散文精选（套装两册）
29389649,91.70,98.00,http://img3m9.ddimg.cn/14/31/29389649-1_l_12.jpg,瓦尔登湖全注疏本（一本关于瓦尔登湖的百科全书，耶鲁大学出版社
23954654,32.60,35.00,http://img3m4.ddimg.cn/20/3/23954654-1_l_21.jpg,查令十字街84号（精装珍藏版，李现推荐）
23634675,28.50,32.00,http://img3m5.ddimg.cn/9/0/23634675-1_l_2.jpg,肖申克的救赎（悬疑大师斯蒂芬·金原作改编，电影上映25周年）
28525842,118.00,118.00,http://img3m2.ddimg.cn/81/26/28525842-1_l_56.jpg,唐诗三百首（马未都推荐版《唐诗三百首》！谢有顺讲透唐诗原意，
25536407,77.90,99.80,http://img3m7.ddimg.cn/50/6/25536407-1_l_60.jpg,作家榜经典：夜航船（读过《夜航船》，灵魂才有趣！贾平凹题名版
29387473,58.60,59.80,http://img3m3.ddimg.cn/16/1/29387473-1_l_14.jpg,人间有所寄（心若没有栖息的地方，到哪里都是在流浪）
29295452,39.20,45.00,http://img3m2.ddimg.cn/65/36/29295452-1_l_7.jpg,我的阿勒泰(李娟散文、随笔集，全新修订)
28983162,28.80,45.00,http://img3m2.ddimg.cn/21/26/28983162-1_l_3.jpg,枕上诗书：一本书读懂最美诗经 （权威底本，名家解析，古典文学入
25209371,27.60,30.00,http://img3m1.ddimg.cn/11/13/25209371-1_l_6.jpg,张晓风散文精选（名家散文典藏·彩插版）
29385204,36.00,36.00,http://img3m4.ddimg.cn/24/26/29385204-1_l_4.jpg,乡土中国: 详细注析版
29356581,54.80,56.00,http://img3m1.ddimg.cn/12/4/29356581-1_l_9.jpg,白色记事簿（当当专享异型书签，“魔宙”旗下非虚构品牌“天才捕
29125133,169.20,188.00,http://img3m3.ddimg.cn/26/28/29125133-1_l_6.jpg,宋词鉴赏辞典（新一版）
28541478,41.80,48.00,http://img3m8.ddimg.cn/75/11/28541478-1_l_3.jpg,哈姆雷特【磨铁看名著】
28521031,48.00,49.00,http://img3m1.ddimg.cn/22/25/28521031-1_l_18.jpg,鲜衣怒马少年时-唐宋诗人的诗酒江湖（当当专享印章版，附赠精美海
27939792,46.00,46.00,http://img3m2.ddimg.cn/12/19/27939792-1_l_91.jpg,李清照诗词全集（收录李清照诗词87首！新增81幅传世名画！全彩导
25281402,37.10,49.00,http://img3m2.ddimg.cn/69/5/25281402-1_l_3.jpg,鲁迅经典文集 精装读书会
25271925,44.80,45.00,http://img3m5.ddimg.cn/96/0/25271925-1_l_2.jpg,灵魂只能独行
25209322,27.60,30.00,http://img3m2.ddimg.cn/61/1/25209322-1_l_2.jpg,冯骥才散文精选（名家散文典藏·彩插版）
23661487,28.00,28.00,http://img3m7.ddimg.cn/91/24/23661487-1_l_1.jpg,天方夜谭
24170737,37.40,42.00,http://img3m7.ddimg.cn/85/6/24170737-1_l_9.jpg,荷马史诗：伊利亚特·奥德赛(套装。古希腊语直译精选本，精通古希
24030523,120.00,150.00,http://img3m3.ddimg.cn/55/22/24030523-1_l_14.jpg,莎士比亚戏剧全集（朱生豪经典全译本，收入莎翁10部悲剧和13部喜
25287160,38.80,39.00,http://img3m0.ddimg.cn/85/28/25287160-1_l_3.jpg,无端欢喜（诗人余秀华的散文集）
23761202,22.30,25.00,http://img3m2.ddimg.cn/14/24/23761202-1_l_10.jpg,一千零一夜（又名《天方夜谭》，中国阿拉伯文学研究会副会长郅溥
28970286,19.40,49.80,http://img3m6.ddimg.cn/15/26/28970286-1_l_9.jpg,诗经（彩色插图本，2020年优秀诗词读本，孔子学院推荐，诗词大会
28541452,50.90,52.00,http://img3m2.ddimg.cn/49/22/28541452-1_l_6.jpg,中国文脉（余秋雨定稿版，作者直接授权，逐字修订！）
