detail_id,order_id,book_id,amount,price
873,10000557,380795116,1,88.0
874,10000557,60528737,1,98.0
875,10000619,751510610,1,125.0
876,10000635,1563891700,1,185.0
877,10000770,312422156,1,115.0
878,10000770,440159008,1,80.0
879,10000796,440217032,1,109.0
880,10000796,743460537,1,113.0
881,10000796,786889322,1,113.0
882,10001035,1586609815,1,165.0
883,10001072,374453039,1,101.0
884,10001142,440235464,1,156.0
885,10001142,64403688,1,107.0
886,10001170,943066484,1,91.0
887,10001170,688127010,1,108.0
888,10001170,451208552,1,88.0
889,10001171,515114499,1,121.0
890,10001203,812520386,1,191.0
891,10001203,842319069,1,114.0
892,10001304,44175046,1,112.0
893,10001304,812533720,1,141.0
894,10001348,380795981,1,196.0
895,10001348,609808249,1,59.0
896,10001392,316168688,1,187.0
897,10001487,312926286,1,113.0
898,10001696,440225450,1,50.0
899,10001696,515125490,1,127.0
900,10001808,446359866,1,189.0
901,10001808,373511221,1,85.0
902,10001817,6329535,1,86.0
903,10001817,34543448,1,189.0
904,10001817,738207713,1,119.0
905,10001913,446610038,1,100.0
906,10000067,671899619,1,60.0
907,10000067,553273906,1,149.0
908,10000145,439288886,1,80.0
909,10000354,380698501,1,68.0
910,10000354,525945008,1,52.0
911,10000425,753113740,1,105.0
912,10000610,345334302,1,115.0
913,10000690,1580291023,1,60.0
914,10000690,843928646,1,122.0
915,10000709,786889209,1,129.0
916,10000951,880614782,1,198.0
917,10000951,743457358,1,153.0
918,10000997,373244118,1,101.0
919,10000997,688151345,1,114.0
920,10000997,451199693,1,127.0
921,10001067,425113884,1,67.0
922,10001216,880015578,1,147.0
923,10001216,2268042928,1,88.0
924,10001216,373075960,1,168.0
925,10001479,754078035,1,168.0
926,10001479,3442416582,1,121.0
927,10001479,743437802,1,82.0
928,10001756,425132935,1,59.0
929,10001756,385025866,1,116.0
930,10001756,425103285,1,113.0
931,10001924,1573220485,1,113.0
932,10001947,373763123,1,117.0
933,10000245,679450432,1,141.0
934,10000311,3635605360,1,119.0
935,10000311,871137194,1,186.0
936,10000452,345372980,1,88.0
937,10000452,312963009,1,101.0
938,10000474,345396936,1,153.0
939,10000474,373250185,1,52.0
940,10000485,14010870,1,179.0
941,10000518,135425891,1,177.0
942,10000518,449213447,1,58.0
943,10000769,446612731,1,94.0
944,10000786,312199430,1,119.0
945,10000835,891348085,1,130.0
946,10000835,385335490,1,56.0
947,10000909,67152500,1,126.0
948,10001040,345383729,1,58.0
949,10001040,425136191,1,101.0
950,10001096,375506276,1,50.0
951,10001096,441102670,1,76.0
952,10001098,385317093,1,51.0
953,10001098,425094545,1,138.0
954,10001244,679777431,1,125.0
955,10001256,515127396,1,76.0
956,10001347,563384522,1,88.0
957,10001347,821717006,1,138.0
958,10001347,671003526,1,72.0
959,10001390,373484003,1,56.0
960,10001390,142000361,1,189.0
961,10001437,449221482,1,100.0
962,10001437,316666343,1,113.0
963,10001470,440212863,1,130.0
964,10001470,821751859,1,138.0
965,10001486,440201519,1,71.0
966,10001486,767903595,1,116.0
967,10001571,1551666952,1,130.0
968,10001571,370302958,1,115.0
969,10001634,803605862,1,126.0
970,10001671,380752123,1,181.0
971,10001671,425092917,1,115.0
972,10001699,14023313,1,140.0
973,10001753,3442450489,1,120.0
974,10001780,3257231512,1,191.0
975,10001873,2253006343,1,94.0
976,10001951,373226020,1,141.0
977,10001951,1583222723,1,196.0
978,10000101,842304746,1,185.0
979,10000103,590471163,1,51.0
980,10000103,517703394,1,168.0
981,10000103,1864502118,1,146.0
982,10000312,942025660,1,184.0
983,10000312,385317093,1,51.0
984,10000329,805056645,1,100.0
985,10000329,916515982,1,80.0
986,10000329,9925672,1,80.0
987,10000361,446613843,1,60.0
988,10000362,553279912,1,80.0
989,10000362,84395275,1,114.0
990,10000429,3404129229,1,88.0
991,10000433,380799375,1,150.0
992,10000433,60959037,1,146.0
993,10000458,451458877,1,122.0
994,10000458,312873980,1,76.0
995,10000458,812550757,1,113.0
996,10000597,373250142,1,113.0
997,10000650,380795345,1,143.0
998,10000713,373243537,1,107.0
999,10000725,671537458,1,125.0
1000,10000725,811207773,1,76.0
1001,10000812,553290614,1,126.0
1002,10000812,440184053,1,115.0
1003,10000932,931432820,1,102.0
1004,10000932,375727345,1,91.0
1005,10001002,618341536,1,50.0
1006,10001051,446602698,1,178.0
1007,10001149,312089996,1,134.0
1008,10001149,1930500084,1,102.0
1009,10001175,312199430,1,119.0
1010,10001312,3786704643,1,113.0
1011,10001319,671029088,1,176.0
1012,10001319,671039415,1,142.0
1013,10001452,684803860,1,131.0
1014,10001533,531027414,1,174.0
1015,10001558,3426711397,1,186.0
1016,10001595,1563088320,1,104.0
1017,10001595,394500792,1,104.0
1018,10001595,802139868,1,102.0
1019,10001878,880887958,1,145.0
1020,10001878,446603821,1,60.0
1021,10001878,553576046,1,165.0
1022,10001987,373218303,1,114.0
1023,10001987,60199253,1,50.0
1024,10000161,877959269,1,147.0
1025,10000285,393962881,1,51.0
1026,10000342,441172717,1,122.0
1027,10000342,60987529,1,158.0
1028,10000342,60177136,1,114.0
1029,10000351,671793535,1,174.0
1030,10000351,515109746,1,113.0
1031,10000447,753810808,1,117.0
1032,10000447,451167317,1,158.0
1033,10000460,425154092,1,68.0
1034,10000551,60976845,1,186.0
1035,10000551,441008534,1,113.0
1036,10000551,451207505,1,60.0
1037,10000645,385337337,1,123.0
1038,10000645,156628635,1,59.0
1039,10000678,345391055,1,108.0
1040,10000678,1566869560,1,105.0
1041,10000678,842329218,1,110.0
1042,10000708,743439740,1,187.0
1043,10000805,373196601,1,59.0
1044,10000805,1565294394,1,181.0
1045,10000805,931188385,1,115.0
1046,10001012,446606812,1,126.0
1047,10001012,449132064,1,115.0
1048,10001194,446610550,1,77.0
1049,10001194,141008016,1,108.0
1050,10001350,345365623,1,186.0
1051,10001350,886774519,1,187.0
1052,10001792,515114499,1,121.0
1053,10001792,821727559,1,119.0
1054,10001857,140055770,1,88.0
1055,10001868,156717204,1,187.0
1056,10001868,451163915,1,80.0
1057,10001868,140621873,1,158.0
1058,10000005,380786982,1,140.0
1059,10000174,440130913,1,51.0
1060,10000174,375412530,1,143.0
1061,10000240,380722704,1,76.0
1062,10000240,595267793,1,60.0
1063,10000240,451524934,1,161.0
1064,10000517,515133310,1,122.0
1065,10000523,762406771,1,177.0
1066,10000706,515111139,1,107.0
1067,10000751,440235154,1,121.0
1068,10000852,1579122175,1,116.0
1069,10000852,446356506,1,107.0
1070,10001037,375726403,1,162.0
1071,10001068,679748261,1,94.0
1072,10001068,451406184,1,147.0
1073,10001121,385468873,1,180.0
1074,10001121,671896776,1,53.0
1075,10001201,394587715,1,117.0
1076,10001225,590848534,1,104.0
1077,10001225,345353773,1,191.0
1078,10001272,34541389,1,76.0
1079,10001349,373708726,1,130.0
1080,10001529,373252633,1,126.0
1081,10001546,345372050,1,109.0
1082,10001546,70530157,1,187.0
1083,10001655,697292304,1,76.0
1084,10001809,517546248,1,60.0
1085,10001859,804111154,1,127.0
1086,10001931,452267404,1,101.0
1087,10001931,6016848,1,114.0
1088,10001989,394718380,1,168.0
1089,10001989,3627000951,1,85.0
1090,10000007,281043523,1,123.0
1091,10000007,967907306,1,101.0
1092,10000007,330247654,1,135.0
1093,10000093,618173870,1,187.0
1094,10000491,515132381,1,91.0
1095,10000491,385260075,1,130.0
1096,10000491,892817879,1,177.0
1097,10000528,399144463,1,179.0
1098,10000602,553212710,1,113.0
1099,10000748,809117541,1,139.0
1100,10000982,446519006,1,125.0
1101,10001013,1560252995,1,50.0
1102,10001013,671014633,1,169.0
1103,10001052,70064520,1,142.0
1104,10001052,553212419,1,101.0
1105,10001070,140159703,1,86.0
1106,10001070,684864320,1,50.0
1107,10001191,451126564,1,76.0
1108,10001376,425178013,1,67.0
1109,10001376,446311774,1,71.0
1110,10001376,671705725,1,119.0
1111,10001463,446600830,1,89.0
1112,10001519,1572840056,1,113.0
1113,10001592,3518389009,1,91.0
1114,10001592,1563896699,1,149.0
1115,10001633,385260075,1,130.0
1116,10001668,451404459,1,87.0
1117,10001672,425184226,1,83.0
1118,10001672,441010652,1,146.0
1119,10001672,394895894,1,112.0
1120,10001819,553582267,1,132.0
1121,10001819,451188705,1,58.0
1122,10001819,571192920,1,128.0
1123,10000047,81296683,1,83.0
1124,10000047,874411033,1,144.0
1125,10000047,373691211,1,52.0
1126,10000052,8401499143,1,76.0
1127,10000052,312096755,1,140.0
1128,10000278,316601950,1,121.0
1129,10000278,807067253,1,121.0
1130,10000301,373707177,1,98.0
1131,10000314,425151875,1,168.0
1132,10000482,375705090,1,185.0
1133,10000482,61092037,1,69.0
1134,10000705,743405927,1,126.0
1135,10000705,971880107,1,68.0
1136,10000736,671744615,1,138.0
1137,10000736,449907481,1,141.0
1138,10000791,1551665336,1,135.0
1139,10000791,345353145,1,52.0
1140,10000791,671778129,1,80.0
1141,10000810,671673688,1,120.0
1142,10000810,966945301,1,105.0
1143,10001111,1931484015,1,67.0
1144,10001111,345340590,1,74.0
1145,10001157,520011309,1,56.0
1146,10001210,821718967,1,125.0
1147,10001400,525451617,1,174.0
1148,10001400,767907558,1,59.0
1149,10001475,60977000,1,104.0
1150,10001475,312874529,1,67.0
1151,10001496,6050918,1,123.0
1152,10001514,886773849,1,183.0
1153,10001886,1889540994,1,80.0
1154,10001886,763609102,1,107.0
1155,10001886,440224675,1,83.0
1156,10001967,394910400,1,108.0
1157,10001967,446612057,1,107.0
1158,10001996,590224735,1,146.0
1159,10000028,316666343,1,113.0
1160,10000095,375404031,1,135.0
1161,10000110,62512668,1,59.0
1162,10000191,380820846,1,74.0
1163,10000199,515118656,1,123.0
1164,10000199,393094162,1,100.0
1165,10000242,380808307,1,143.0
1166,10000305,771014899,1,100.0
1167,10000306,671606840,1,146.0
1168,10000306,743418174,1,124.0
1169,10000306,670880728,1,50.0
1170,10000477,886778107,1,82.0
1171,10000477,425150984,1,120.0
1172,10000495,1573225517,1,121.0
1173,10000495,15100692,1,183.0
1174,10000622,866119876,1,63.0
1175,10000622,3404146263,1,129.0
1176,10000622,295975962,1,173.0
1177,10000630,373691157,1,150.0
1178,10000662,312980159,1,145.0
1179,10000662,446607274,1,129.0
1180,10000662,385337116,1,75.0
1181,10000698,671654349,1,134.0
1182,10000787,1404315004,1,129.0
1183,10000797,671501895,1,145.0
1184,10000797,3257232608,1,58.0
1185,10000797,66211085,1,82.0
1186,10000829,34543014,1,91.0
1187,10000829,380725231,1,135.0
1188,10000907,3552051805,1,143.0
1189,10000907,373711603,1,60.0
1190,10000940,553578693,1,112.0
1191,10000940,446611115,1,102.0
1192,10001055,3442433495,1,146.0
1193,10001055,373764049,1,104.0
1194,10001127,590485830,1,115.0
1195,10001199,517799693,1,114.0
1196,10001275,1567995861,1,80.0
1197,10001279,515114707,1,125.0
1198,10001279,312265859,1,76.0
1199,10001279,380789019,1,134.0
1200,10001424,1576736423,1,156.0
1201,10001424,440217512,1,53.0
1202,10001424,425189465,1,88.0
1203,10001495,440223016,1,124.0
1204,10001499,736911529,1,89.0
1205,10001499,859696707,1,143.0
1206,10001573,373760299,1,87.0
1207,10001573,553571656,1,143.0
1208,10001691,48629899,1,174.0
1209,10001701,373482612,1,75.0
1210,10001768,380755106,1,189.0
1211,10001842,345421922,1,141.0
1212,10001842,679721037,1,116.0
1213,10001842,812566734,1,100.0
1214,10001851,743230191,1,58.0
1215,10000254,345358031,1,130.0
1216,10000254,373028784,1,168.0
1217,10000260,345391373,1,52.0
1218,10000290,446363383,1,168.0
1219,10000290,590300636,1,117.0
1220,10000492,886778913,1,127.0
1221,10000544,394484479,1,98.0
1222,10000569,425157628,1,56.0
1223,10000674,373260539,1,176.0
1224,10000750,553290789,1,111.0
1225,10000750,373243456,1,140.0
1226,10000841,449002632,1,180.0
1227,10000841,375821813,1,87.0
1228,10000856,425158616,1,174.0
1229,10000856,446328413,1,174.0
1230,10000856,425192768,1,172.0
1231,10000966,67975556,1,125.0
1232,10001083,7119887,1,60.0
1233,10001083,553297090,1,125.0
1234,10001083,440235596,1,114.0
1235,10001267,842382658,1,74.0
1236,10001267,60959037,1,146.0
1237,10001372,812510992,1,85.0
1238,10001422,385503822,1,153.0
1239,10001422,1590580958,1,83.0
1240,10001506,743203232,1,86.0
1241,10001539,671504479,1,68.0
1242,10001784,2253061190,1,169.0
1243,10001985,440539811,1,126.0
1244,10000264,1555471943,1,150.0
1245,10000264,440158060,1,185.0
1246,10000352,684804506,1,66.0
1247,10000352,679743340,1,85.0
1248,10000383,345449347,1,197.0
1249,10000410,140430180,1,53.0
1250,10000410,671021001,1,115.0
1251,10000410,385316917,1,97.0
1252,10000448,590629808,1,104.0
1253,10000454,671694103,1,145.0
1254,10000576,812534077,1,101.0
1255,10000596,140178260,1,67.0
1256,10000596,821221736,1,127.0
1257,10000596,449704033,1,113.0
1258,10000609,452280699,1,142.0
1259,10000609,553560247,1,145.0
1260,10000647,1401300901,1,142.0
1261,10000647,721406270,1,178.0
1262,10000647,373292260,1,83.0
1263,10000801,1576737330,1,180.0
1264,10000801,155725009,1,129.0
1265,10000801,38078520,1,144.0
1266,10000886,515118559,1,143.0
1267,10000952,312975597,1,140.0
1268,10000952,871134551,1,183.0
1269,10000952,679457526,1,178.0
1270,10001064,2070366073,1,80.0
1271,10001410,553243586,1,111.0
1272,10001410,316693235,1,88.0
1273,10001490,671510053,1,97.0
1274,10001490,312971346,1,98.0
1275,10001627,38542017,1,143.0
1276,10001779,971880107,1,68.0
1277,10001779,439137411,1,149.0
1278,10001820,590458841,1,112.0
1279,10001820,684872153,1,126.0
1280,10001888,449908593,1,177.0
1281,10001888,373253524,1,191.0
1282,10000006,34537472,1,140.0
1283,10000006,563384514,1,113.0
1284,10000073,385043805,1,120.0
1285,10000073,380652277,1,119.0
1286,10000099,671620991,1,138.0
1287,10000157,373193335,1,101.0
1288,10000157,440234565,1,168.0
1289,10000272,3525713835,1,104.0
1290,10000272,1400041414,1,173.0
1291,10000349,193532271,1,82.0
1292,10000387,158648107,1,80.0
1293,10000387,38542017,1,143.0
1294,10000584,804106304,1,91.0
1295,10000584,61097489,1,165.0
1296,10000627,553270222,1,69.0
1297,10000840,8476001584,1,132.0
1298,10000840,316168688,1,187.0
1299,10000874,1565120019,1,71.0
1300,10000957,451411013,1,58.0
1301,10000957,440941407,1,127.0
1302,10000983,425172546,1,66.0
1303,10001097,679769781,1,178.0
1304,10001097,1550224220,1,140.0
1305,10001115,786011491,1,82.0
1306,10001158,393050297,1,113.0
1307,10001158,791417808,1,126.0
1308,10001158,312245475,1,59.0
1309,10001183,553263226,1,60.0
1310,10001183,55327600,1,185.0
1311,10001183,140122060,1,198.0
1312,10001269,764227122,1,95.0
1313,10001269,446531332,1,140.0
1314,10001269,441003273,1,74.0
1315,10001341,425192725,1,168.0
1316,10001465,141304340,1,143.0
1317,10001465,553564935,1,150.0
1318,10001507,515090395,1,126.0
1319,10001525,42517736,1,165.0
1320,10001564,38531292,1,72.0
1321,10001564,874062640,1,180.0
1322,10001564,51512317,1,172.0
1323,10001796,809232669,1,76.0
1324,10001796,1551667045,1,102.0
1325,10001796,440221099,1,165.0
1326,10001854,821752456,1,168.0
1327,10001854,595098002,1,101.0
1328,10000315,68815333,1,83.0
1329,10000315,373289790,1,85.0
1330,10000324,670894842,1,89.0
1331,10000324,316171468,1,184.0
1332,10000324,895771462,1,165.0
1333,10000519,312288840,1,108.0
1334,10000519,1569473544,1,117.0
1335,10000620,6329497,1,87.0
1336,10000620,8497597656,1,126.0
1337,10000620,373079303,1,146.0
1338,10000695,312983212,1,124.0
1339,10000695,1560769254,1,97.0
1340,10000695,440236673,1,143.0
1341,10000799,449225151,1,59.0
1342,10000799,553802100,1,77.0
1343,10000799,140104399,1,173.0
1344,10000884,618260277,1,50.0
1345,10000971,85398008,1,100.0
1346,10001020,1890109533,1,183.0
1347,10001020,373271700,1,114.0
1348,10001104,51509160,1,173.0
1349,10001104,2070415880,1,143.0
1350,10001104,671009605,1,187.0
1351,10001177,395859972,1,138.0
1352,10001177,373272359,1,115.0
1353,10001237,590446711,1,138.0
1354,10001237,786704683,1,169.0
1355,10001237,684859939,1,174.0
1356,10001369,312204787,1,186.0
1357,10001369,440225108,1,139.0
1358,10001449,452282152,1,89.0
1359,10001449,805061762,1,104.0
1360,10001449,553297260,1,60.0
1361,10001469,679815694,1,102.0
1362,10001469,843944056,1,145.0
1363,10001484,889950652,1,88.0
1364,10001484,399146857,1,56.0
1365,10001484,671676377,1,187.0
1366,10001745,6109594,1,117.0
1367,10001804,312265867,1,127.0
1368,10001804,425170357,1,80.0
1369,10001915,87542791,1,104.0
1370,10001937,8483731614,1,185.0
1371,10001937,1551665557,1,135.0
1372,10001961,6157629,1,181.0
1373,10000655,916291456,1,107.0
1374,10000655,515135690,1,91.0
1375,10000815,380809168,1,104.0
1376,10000894,525447512,1,127.0
1377,10000894,446529060,1,82.0
1378,10000937,1575668203,1,69.0
1379,10000960,393955559,1,80.0
1380,10000960,393025764,1,51.0
1381,10001046,380701073,1,129.0
1382,10001110,385333137,1,69.0
1383,10001110,1864483407,1,50.0
1384,10001209,553225103,1,126.0
1385,10001209,1860465811,1,95.0
1386,10001308,345440781,1,146.0
1387,10001446,449211576,1,60.0
1388,10001446,312187459,1,53.0
1389,10001446,842329285,1,129.0
1390,10001457,674291417,1,101.0
1391,10001642,345361792,1,67.0
1392,10001714,380716542,1,101.0
1393,10001714,345311949,1,134.0
1394,10001906,3453199057,1,84.0
1395,10001998,446604763,1,76.0
1396,10000146,1890410101,1,68.0
1397,10000171,60950668,1,121.0
1398,10000171,312924585,1,129.0
1399,10000227,553211668,1,68.0
1400,10000227,817210385,1,187.0
1401,10000284,446611808,1,156.0
1402,10000300,325723273,1,114.0
1403,10000300,523419252,1,114.0
1404,10000348,425154092,1,68.0
1405,10000367,64405737,1,114.0
1406,10000668,156180022,1,141.0
1407,10000790,674445449,1,164.0
1408,10000790,446611476,1,80.0
1409,10000790,590438689,1,126.0
1410,10000876,571129498,1,83.0
1411,10000887,375702709,1,108.0
1412,10000926,385333137,1,69.0
1413,10000926,525480307,1,122.0
1414,10000938,515128554,1,191.0
1415,10001208,60934700,1,94.0
1416,10001249,3442351545,1,91.0
1417,10001249,893752738,1,113.0
1418,10001339,764551671,1,173.0
1419,10001339,553763083,1,105.0
1420,10001540,345377443,1,85.0
1421,10001540,671542036,1,134.0
1422,10001807,380819368,1,140.0
1423,10001852,312421117,1,58.0
1424,10001852,1400034779,1,126.0
1425,10001861,385504209,1,177.0
1426,10000004,843947772,1,140.0
1427,10000004,812570944,1,112.0
1428,10000084,743442245,1,162.0
1429,10000369,670031046,1,53.0
1430,10000369,60904453,1,144.0
1431,10000496,345379144,1,156.0
1432,10000496,425132358,1,104.0
1433,10000499,1568361041,1,146.0
1434,10000499,590327380,1,185.0
1435,10000539,671721607,1,104.0
1436,10000545,452261848,1,120.0
1437,10000554,802134505,1,169.0
1438,10000595,553575554,1,108.0
1439,10000595,61056987,1,60.0
1440,10000685,684856069,1,113.0
1441,10000685,449232042,1,107.0
1442,10000809,3518116509,1,75.0
1443,10001047,452278341,1,58.0
1444,10001047,8434873613,1,108.0
1445,10001047,394726405,1,58.0
1446,10001056,140113827,1,104.0
1447,10001056,696217120,1,180.0
1448,10001200,1580623190,1,129.0
1449,10001200,753101203,1,80.0
1450,10001271,553217135,1,187.0
1451,10001271,732907845,1,149.0
1452,10001271,151006849,1,187.0
1453,10001314,394800168,1,127.0
1454,10001314,452008298,1,113.0
1455,10001314,553263218,1,122.0
1456,10001338,941423522,1,91.0
1457,10001338,451628810,1,124.0
1458,10001399,451202546,1,166.0
1459,10001426,553235559,1,115.0
1460,10001426,61009059,1,177.0
1461,10001426,553570099,1,124.0
1462,10001658,385484518,1,100.0
1463,10001658,316104965,1,107.0
1464,10001716,2877142264,1,143.0
1465,10001716,140442529,1,112.0
1466,10001732,1558321071,1,181.0
1467,10001757,345420748,1,104.0
1468,10001774,971880107,1,68.0
1469,10001774,425150070,1,140.0
1470,10000088,809244942,1,191.0
1471,10000131,440166462,1,135.0
1472,10000176,553204831,1,56.0
1473,10000185,446359866,1,189.0
1474,10000213,425098761,1,161.0
1475,10000407,151555567,1,143.0
1476,10000503,425114236,1,187.0
1477,10000503,877931062,1,146.0
1478,10000865,374292817,1,127.0
1479,10000868,451400429,1,58.0
1480,10000912,307220044,1,140.0
1481,10000941,440422256,1,168.0
1482,10001007,452266564,1,58.0
1483,10001069,786905239,1,142.0
1484,10001093,425120279,1,88.0
1485,10001181,440226309,1,50.0
1486,10001264,2020562340,1,68.0
1487,10001264,316666343,1,113.0
1488,10001264,1551668173,1,172.0
1489,10001297,553211404,1,191.0
1490,10001297,70212570,1,104.0
1491,10001391,446672211,1,59.0
1492,10001413,452281830,1,101.0
1493,10001441,886772885,1,76.0
1494,10001441,553153277,1,140.0
1495,10001441,385504209,1,177.0
1496,10001548,425184102,1,101.0
1497,10001548,439217989,1,80.0
1498,10001548,312966970,1,66.0
1499,10001579,471574503,1,68.0
1500,10001601,1559702761,1,68.0
1501,10001601,394726030,1,59.0
1502,10001601,316571202,1,140.0
1503,10001666,373244770,1,119.0
1504,10001666,1400030382,1,157.0
1505,10001697,553560441,1,80.0
1506,10001697,393951693,1,129.0
1507,10001697,8817106259,1,111.0
1508,10001841,874775132,1,80.0
1509,10001938,312309015,1,180.0
1510,10000030,34544227,1,50.0
1511,10000030,1565073223,1,168.0
1512,10000122,425161439,1,113.0
1513,10000158,312202318,1,178.0
1514,10000158,684833395,1,72.0
1515,10000158,385493800,1,125.0
1516,10000192,671646478,1,184.0
1517,10000192,671226819,1,173.0
1518,10000283,804119538,1,127.0
1519,10000283,440995779,1,91.0
1520,10000328,843948817,1,80.0
1521,10000368,553566040,1,83.0
1522,10000368,688142877,1,84.0
1523,10000368,886775507,1,112.0
1524,10000444,451519299,1,94.0
1525,10000444,373169620,1,102.0
1526,10000445,25294709,1,50.0
1527,10000445,316569321,1,187.0
1528,10000445,553278274,1,76.0
1529,10000570,553582941,1,130.0
1530,10000657,345351525,1,166.0
1531,10000836,140585184,1,140.0
1532,10000836,1400034779,1,126.0
1533,10000920,312971842,1,51.0
1534,10000920,425139522,1,183.0
1535,10000920,425196453,1,80.0
1536,10001109,805424652,1,87.0
1537,10001109,425182908,1,101.0
1538,10001174,375706410,1,136.0
1539,10001220,140187502,1,82.0
1540,10001241,671524798,1,87.0
1541,10001241,449213730,1,143.0
1542,10001241,915765756,1,97.0
1543,10001321,385335881,1,131.0
1544,10001321,786916591,1,122.0
1545,10001472,373709242,1,127.0
1546,10001472,373707444,1,130.0
1547,10001472,929239571,1,135.0
1548,10001544,60916508,1,130.0
1549,10001544,425182908,1,101.0
1550,10001585,786886307,1,144.0
1551,10001585,743471555,1,174.0
1552,10001612,919345913,1,115.0
1553,10001614,1853260789,1,196.0
1554,10001656,553096834,1,85.0
1555,10001656,312278586,1,80.0
1556,10001734,449219828,1,147.0
1557,10001734,1551668211,1,88.0
1558,10001794,679746315,1,180.0
1559,10001948,38079487,1,63.0
1560,10001948,3426650754,1,112.0
1561,10001968,886773733,1,119.0
1562,10001968,671003348,1,114.0
1563,10000291,679419616,1,173.0
1564,10000472,1573226343,1,74.0
1565,10000472,451212169,1,157.0
1566,10000529,553562614,1,80.0
1567,10000542,140059806,1,129.0
1568,10000621,415027500,1,196.0
1569,10000653,2253153427,1,77.0
1570,10000776,394580567,1,115.0
1571,10000776,804119902,1,111.0
1572,10000782,1565123565,1,117.0
1573,10000782,553574574,1,186.0
1574,10000782,886778166,1,115.0
1575,10000793,1551663058,1,126.0
1576,10000854,451184270,1,99.0
1577,10001099,307248011,1,187.0
1578,10001226,671464817,1,142.0
1579,10001226,553133055,1,113.0
1580,10001433,743222008,1,141.0
1581,10001509,446527165,1,166.0
1582,10001509,8420699896,1,132.0
1583,10001509,1570612420,1,87.0
1584,10001737,440235464,1,156.0
1585,10001737,671020110,1,187.0
1586,10001829,31287054,1,125.0
1587,10001883,60566760,1,185.0
1588,10001883,440174643,1,122.0
1589,10000087,316779237,1,127.0
1590,10000102,8427201249,1,102.0
1591,10000147,345404114,1,180.0
1592,10000147,441009050,1,157.0
1593,10000238,517362422,1,53.0
1594,10000377,708883516,1,91.0
1595,10000377,312976887,1,86.0
1596,10000420,34538475,1,107.0
1597,10000420,671043382,1,142.0
1598,10000549,451209540,1,113.0
1599,10000549,452283205,1,134.0
1600,10000623,553276123,1,113.0
1601,10000646,373250185,1,52.0
1602,10000816,717284832,1,119.0
1603,10000816,1844262553,1,174.0
1604,10000816,413537900,1,185.0
1605,10000846,21795584,1,158.0
1606,10000846,373700210,1,105.0
1607,10000877,671886665,1,189.0
1608,10000896,743439775,1,114.0
1609,10000897,671658166,1,173.0
1610,10000897,786889047,1,140.0
1611,10001014,1552782492,1,138.0
1612,10001014,380786699,1,68.0
1613,10001043,375703721,1,140.0
1614,10001043,441810764,1,74.0
1615,10001361,470834544,1,181.0
1616,10001434,449206440,1,141.0
1617,10001434,451203224,1,119.0
1618,10001434,345381033,1,158.0
1619,10001500,451454537,1,105.0
1620,10001500,345380371,1,179.0
1621,10001589,802847471,1,146.0
1622,10001589,142800821,1,88.0
1623,10001776,60965673,1,102.0
1624,10001776,76534050,1,113.0
1625,10001822,446607193,1,142.0
1626,10001874,743214927,1,89.0
1627,10001874,671635778,1,98.0
1628,10001874,375706402,1,145.0
1629,10001918,140328742,1,60.0
1630,10001918,786888067,1,178.0
1631,10001918,684159902,1,99.0
1632,10001940,684186276,1,126.0
1633,10001940,553445995,1,150.0
1634,10001950,764550896,1,76.0
1635,10001950,385476965,1,110.0
1636,10001950,60224835,1,178.0
1637,10000013,515104175,1,104.0
1638,10000013,345387651,1,129.0
1639,10000016,380773155,1,104.0
1640,10000016,451185560,1,169.0
1641,10000098,439313899,1,156.0
1642,10000411,446527629,1,149.0
1643,10000424,3423009152,1,60.0
1644,10000424,684853310,1,146.0
1645,10000424,671623249,1,136.0
1646,10000537,3407361130,1,136.0
1647,10000666,451199898,1,130.0
1648,10000666,440211891,1,88.0
1649,10000759,385314698,1,80.0
1650,10000759,1573222267,1,76.0
1651,10000923,816713162,1,158.0
1652,10000927,671506048,1,119.0
1653,10000954,373244487,1,101.0
1654,10000954,571197981,1,185.0
1655,10000954,688046606,1,88.0
1656,10001106,312959176,1,50.0
1657,10001431,44661257,1,69.0
1658,10001632,60973188,1,112.0
1659,10001632,425191184,1,134.0
1660,10001711,99245027,1,125.0
1661,10001727,449215156,1,69.0
1662,10001758,345404114,1,180.0
1663,10000129,440219760,1,123.0
1664,10000129,373033672,1,91.0
1665,10000172,312244266,1,173.0
1666,10000172,967231434,1,140.0
1667,10000172,743420373,1,141.0
1668,10000229,970746865,1,161.0
1669,10000229,440235162,1,125.0
1670,10000241,316781460,1,77.0
1671,10000406,451525078,1,50.0
1672,10000427,743464745,1,120.0
1673,10000427,39457513,1,95.0
1674,10000681,440214041,1,95.0
1675,10000681,590403826,1,109.0
1676,10000919,6475329,1,100.0
1677,10001036,425195252,1,122.0
1678,10001036,670894184,1,114.0
1679,10001090,671690094,1,119.0
1680,10001284,767916220,1,139.0
1681,10001364,671875086,1,123.0
1682,10001364,590484966,1,161.0
1683,10001398,151574499,1,85.0
1684,10001398,395364051,1,104.0
1685,10001407,679456376,1,60.0
1686,10001407,553289411,1,69.0
1687,10001428,836213327,1,117.0
1688,10001428,316602906,1,60.0
1689,10001580,877286396,1,113.0
1690,10001580,425177173,1,50.0
1691,10001580,64472795,1,186.0
1692,10001645,515122491,1,120.0
1693,10001645,345402308,1,52.0
1694,10001645,671523074,1,108.0
1695,10001752,3423202947,1,122.0
1696,10001761,385314132,1,56.0
