order_id,user_id,date,status,payment
10000539,252709,2017-05-10 00:00:00,2,104.0
10000540,186575,2017-05-29 00:00:00,1,315.0
10000541,98645,2017-04-19 00:00:00,2,68.0
10000542,247144,2017-05-13 00:00:00,0,129.0
10000543,106381,2017-06-21 00:00:00,1,259.0
10000544,263552,2017-05-04 00:00:00,2,98.0
10000545,3339,2017-05-10 00:00:00,2,120.0
10000546,136371,2017-06-13 00:00:00,0,125.0
10000547,96730,2017-04-17 00:00:00,2,240.0
10000548,57304,2017-05-25 00:00:00,2,180.0
10000549,149783,2017-05-14 00:00:00,0,247.0
10000550,118208,2017-04-03 00:00:00,0,265.0
10000551,219594,2017-04-29 00:00:00,0,359.0
10000552,237215,2017-06-03 00:00:00,1,187.0
10000553,90393,2017-06-04 00:00:00,0,146.0
10000554,227835,2017-05-10 00:00:00,1,169.0
10000555,130879,2017-04-03 00:00:00,2,321.0
10000556,118441,2017-04-15 00:00:00,0,285.0
10000557,115665,2017-04-25 00:00:00,0,263.0
10000558,204563,2017-06-28 00:00:00,0,114.0
10000559,23537,2017-04-04 00:00:00,2,153.0
10000560,207253,2017-06-21 00:00:00,2,207.0
10000561,50540,2017-06-22 00:00:00,2,135.0
10000562,171798,2017-06-09 00:00:00,0,360.0
10000563,15153,2017-06-01 00:00:00,0,289.0
10000564,241767,2017-04-03 00:00:00,0,310.0
10000565,240174,2017-06-11 00:00:00,1,74.0
10000566,133967,2017-06-29 00:00:00,2,52.0
10000567,181892,2017-04-14 00:00:00,2,126.0
10000568,237524,2017-05-17 00:00:00,0,196.0
10000569,230171,2017-05-04 00:00:00,1,56.0
10000570,41250,2017-05-12 00:00:00,2,130.0
10000571,175188,2017-06-03 00:00:00,0,195.0
10000572,181697,2017-06-27 00:00:00,2,196.0
10000573,140170,2017-05-26 00:00:00,2,125.0
10000574,187935,2017-04-18 00:00:00,0,349.0
10000575,222566,2017-04-20 00:00:00,1,290.0
10000576,129258,2017-05-05 00:00:00,2,101.0
10000577,233975,2017-04-03 00:00:00,1,187.0
10000578,209817,2017-05-28 00:00:00,2,177.0
10000579,65555,2017-05-23 00:00:00,1,134.0
10000580,85696,2017-06-02 00:00:00,2,108.0
10000581,60352,2017-05-29 00:00:00,0,85.0
10000582,244406,2017-06-06 00:00:00,1,86.0
10000583,162792,2017-06-16 00:00:00,0,220.0
10000584,50147,2017-05-06 00:00:00,2,256.0
10000585,252743,2017-04-02 00:00:00,2,171.0
10000586,93949,2017-04-20 00:00:00,1,165.0
10000587,150167,2017-05-21 00:00:00,0,112.0
10000588,278843,2017-06-18 00:00:00,1,147.0
10000589,236478,2017-04-15 00:00:00,1,101.0
10000590,123572,2017-06-16 00:00:00,0,77.0
10000591,35384,2017-04-10 00:00:00,2,146.0
10000592,48840,2017-06-10 00:00:00,2,300.0
10000593,177969,2017-04-06 00:00:00,2,451.0
10000594,208908,2017-04-09 00:00:00,1,124.0
10000595,79215,2017-05-10 00:00:00,0,168.0
10000596,198569,2017-05-05 00:00:00,2,307.0
10000597,67100,2017-04-28 00:00:00,1,113.0
10000598,170299,2017-04-03 00:00:00,0,191.0
10000599,147253,2017-04-22 00:00:00,2,310.0
10000600,213629,2017-04-03 00:00:00,2,287.0
10000601,267699,2017-06-06 00:00:00,2,111.0
10000602,163894,2017-05-01 00:00:00,2,113.0
10000603,263049,2017-06-04 00:00:00,2,135.0
10000604,102514,2017-06-02 00:00:00,0,332.0
10000605,125618,2017-06-11 00:00:00,0,390.0
10000606,241620,2017-06-09 00:00:00,1,502.0
10000607,27995,2017-04-13 00:00:00,1,368.0
10000608,68953,2017-06-11 00:00:00,0,180.0
10000609,90724,2017-05-05 00:00:00,2,287.0
10000610,121761,2017-04-26 00:00:00,2,115.0
10000611,97495,2017-05-22 00:00:00,2,185.0
10000612,223867,2017-04-09 00:00:00,0,224.0
10000613,259107,2017-04-13 00:00:00,2,82.0
10000614,156201,2017-06-19 00:00:00,2,279.0
10000615,134855,2017-05-26 00:00:00,1,253.0
10000616,127105,2017-04-03 00:00:00,1,165.0
10000617,209372,2017-04-16 00:00:00,2,59.0
10000618,147002,2017-04-12 00:00:00,1,330.0
10000619,100079,2017-04-25 00:00:00,0,125.0
10000620,114939,2017-05-07 00:00:00,2,359.0
10000621,241567,2017-05-13 00:00:00,1,196.0
10000622,189050,2017-05-03 00:00:00,1,365.0
10000623,273824,2017-05-14 00:00:00,2,113.0
10000624,68240,2017-06-14 00:00:00,0,66.0
10000625,168514,2017-05-19 00:00:00,0,114.0
10000626,173507,2017-04-16 00:00:00,0,60.0
10000627,246139,2017-05-06 00:00:00,2,69.0
10000628,7304,2017-06-04 00:00:00,1,112.0
10000629,248121,2017-06-10 00:00:00,1,113.0
10000630,142748,2017-05-03 00:00:00,2,150.0
10000631,3959,2017-06-14 00:00:00,1,189.0
10000632,226718,2017-04-23 00:00:00,0,179.0
10000633,43636,2017-06-20 00:00:00,1,362.0
10000634,224586,2017-05-20 00:00:00,0,342.0
10000635,39607,2017-04-25 00:00:00,1,185.0
10000636,246372,2017-04-03 00:00:00,2,115.0
10000637,32079,2017-06-20 00:00:00,2,179.0
10000638,210208,2017-05-28 00:00:00,2,72.0
10000639,196788,2017-05-22 00:00:00,2,74.0
10000640,115319,2017-04-12 00:00:00,2,169.0
10000641,70854,2017-04-23 00:00:00,2,476.0
10000642,245611,2017-04-04 00:00:00,2,383.0
10000643,16974,2017-06-25 00:00:00,1,50.0
10000644,98844,2017-06-22 00:00:00,2,198.0
10000645,78826,2017-04-29 00:00:00,2,182.0
10000646,199244,2017-05-14 00:00:00,1,52.0
10000647,102731,2017-05-05 00:00:00,2,403.0
10000648,159588,2017-04-04 00:00:00,0,304.0
10000649,1526,2017-04-12 00:00:00,2,287.0
10000650,124502,2017-04-28 00:00:00,2,143.0
10000651,166013,2017-06-18 00:00:00,0,124.0
10000652,187004,2017-04-12 00:00:00,2,174.0
10000653,53500,2017-05-13 00:00:00,1,77.0
10000654,112161,2017-04-13 00:00:00,1,115.0
10000655,145741,2017-05-08 00:00:00,2,198.0
10000656,188201,2017-06-02 00:00:00,2,185.0
10000657,171771,2017-05-12 00:00:00,2,166.0
10000658,249255,2017-06-28 00:00:00,2,393.0
10000659,223791,2017-05-30 00:00:00,0,163.0
10000660,160447,2017-06-06 00:00:00,1,236.0
10000661,187718,2017-05-31 00:00:00,0,149.0
10000662,17048,2017-05-03 00:00:00,2,349.0
10000663,77025,2017-04-06 00:00:00,1,135.0
10000664,48118,2017-04-17 00:00:00,0,327.0
10000665,97799,2017-04-22 00:00:00,2,66.0
10000666,10125,2017-05-15 00:00:00,0,218.0
10000667,244379,2017-06-24 00:00:00,0,83.0
10000668,88270,2017-05-09 00:00:00,2,141.0
10000669,81868,2017-05-19 00:00:00,2,487.0
10000670,7349,2017-06-14 00:00:00,2,316.0
10000671,141386,2017-04-03 00:00:00,1,327.0
10000672,133977,2017-04-06 00:00:00,2,146.0
10000673,238540,2017-06-19 00:00:00,0,259.0
10000674,211675,2017-05-04 00:00:00,0,176.0
10000675,144742,2017-06-25 00:00:00,2,113.0
10000676,59421,2017-06-19 00:00:00,1,354.0
10000677,219222,2017-06-13 00:00:00,2,304.0
10000678,148264,2017-04-29 00:00:00,2,323.0
10000679,118877,2017-06-09 00:00:00,2,144.0
10000680,5257,2017-06-26 00:00:00,1,343.0
10000681,185731,2017-05-16 00:00:00,2,204.0
10000682,226839,2017-05-20 00:00:00,0,185.0
10000683,94385,2017-04-15 00:00:00,2,243.0
10000684,137558,2017-04-14 00:00:00,2,168.0
10000685,273457,2017-05-10 00:00:00,2,220.0
10000686,261818,2017-04-18 00:00:00,2,294.0
10000687,75165,2017-06-27 00:00:00,0,108.0
10000688,128302,2017-04-02 00:00:00,1,98.0
10000689,88763,2017-06-08 00:00:00,2,138.0
10000690,505,2017-04-26 00:00:00,2,182.0
10000691,250688,2017-06-09 00:00:00,0,176.0
10000692,60682,2017-04-02 00:00:00,1,101.0
10000693,175387,2017-04-23 00:00:00,0,86.0
10000694,196212,2017-06-16 00:00:00,2,222.0
10000695,272519,2017-05-07 00:00:00,2,364.0
10000696,76652,2017-04-12 00:00:00,2,255.0
10000697,259701,2017-04-06 00:00:00,0,117.0
10000698,242653,2017-05-03 00:00:00,2,134.0
10000699,227409,2017-06-29 00:00:00,0,234.0
10000700,79048,2017-05-23 00:00:00,1,131.0
10000701,199600,2017-06-25 00:00:00,2,111.0
10000702,230133,2017-05-26 00:00:00,2,50.0
10000703,261000,2017-04-24 00:00:00,1,167.0
10000704,222686,2017-04-08 00:00:00,1,123.0
10000705,57271,2017-05-02 00:00:00,2,194.0
10000706,163507,2017-04-30 00:00:00,1,107.0
10000707,275870,2017-05-29 00:00:00,2,275.0
10000708,179058,2017-04-29 00:00:00,2,187.0
10000709,64106,2017-04-26 00:00:00,2,129.0
10000710,217849,2017-06-28 00:00:00,2,150.0
10000711,3902,2017-06-14 00:00:00,0,60.0
10000712,185005,2017-06-06 00:00:00,2,312.0
10000713,33352,2017-04-28 00:00:00,2,107.0
10000714,263718,2017-06-08 00:00:00,1,333.0
10000715,160043,2017-05-20 00:00:00,2,113.0
10000716,187871,2017-06-26 00:00:00,2,114.0
10000717,186386,2017-04-06 00:00:00,2,135.0
10000718,103807,2017-06-26 00:00:00,0,229.0
10000719,245645,2017-06-03 00:00:00,0,284.0
10000720,52144,2017-04-06 00:00:00,1,158.0
10000721,162427,2017-06-01 00:00:00,2,101.0
10000722,126491,2017-06-10 00:00:00,1,74.0
10000723,163828,2017-05-22 00:00:00,0,304.0
10000724,191995,2017-04-02 00:00:00,0,88.0
10000725,251958,2017-04-28 00:00:00,1,201.0
10000726,164363,2017-04-10 00:00:00,0,222.0
10000727,100126,2017-05-28 00:00:00,2,291.0
10000728,18415,2017-04-18 00:00:00,0,58.0
10000729,143602,2017-06-04 00:00:00,2,244.0
10000730,33402,2017-05-31 00:00:00,2,166.0
10000731,139178,2017-06-16 00:00:00,1,157.0
10000732,31620,2017-04-21 00:00:00,0,82.0
10000733,162629,2017-06-14 00:00:00,2,167.0
10000734,58235,2017-06-09 00:00:00,2,221.0
10000735,258909,2017-06-25 00:00:00,2,448.0
10000736,204803,2017-05-02 00:00:00,1,279.0
10000737,148023,2017-06-09 00:00:00,1,224.0
10000738,261251,2017-06-20 00:00:00,2,332.0
10000739,184708,2017-06-30 00:00:00,1,83.0
10000740,12549,2017-05-26 00:00:00,0,258.0
10000741,56295,2017-05-18 00:00:00,2,185.0
10000742,35644,2017-06-19 00:00:00,2,325.0
10000743,87758,2017-06-09 00:00:00,2,210.0
10000744,128756,2017-04-05 00:00:00,2,94.0
10000745,151653,2017-04-18 00:00:00,0,274.0
10000746,218365,2017-06-23 00:00:00,2,324.0
10000747,1103,2017-05-25 00:00:00,2,114.0
10000748,246005,2017-05-01 00:00:00,2,139.0
10000749,264912,2017-05-18 00:00:00,1,95.0
10000750,45685,2017-05-04 00:00:00,0,251.0
10000751,125307,2017-04-30 00:00:00,2,121.0
10000752,86803,2017-04-20 00:00:00,0,101.0
10000753,17834,2017-04-13 00:00:00,2,395.0
10000754,42988,2017-06-27 00:00:00,0,467.0
10000755,261200,2017-06-29 00:00:00,2,101.0
10000756,14078,2017-06-26 00:00:00,0,291.0
10000757,254640,2017-06-03 00:00:00,1,173.0
10000758,246478,2017-04-09 00:00:00,2,296.0
10000759,72124,2017-05-15 00:00:00,0,156.0
10000760,211538,2017-06-05 00:00:00,1,481.0
10000761,57226,2017-05-25 00:00:00,2,360.0
10000762,89278,2017-04-06 00:00:00,2,231.0
10000763,233392,2017-04-10 00:00:00,0,252.0
10000764,74692,2017-06-07 00:00:00,2,56.0
10000765,149637,2017-06-04 00:00:00,2,206.0
10000766,186792,2017-04-15 00:00:00,0,88.0
10000767,38603,2017-06-15 00:00:00,2,272.0
10000768,22486,2017-06-26 00:00:00,2,50.0
10000769,233592,2017-04-27 00:00:00,0,94.0
10000770,94469,2017-04-25 00:00:00,0,195.0
10000771,61522,2017-05-25 00:00:00,0,161.0
10000772,169599,2017-04-24 00:00:00,2,150.0
10000773,75536,2017-06-22 00:00:00,2,138.0
10000774,265496,2017-04-16 00:00:00,2,338.0
10000775,109188,2017-04-08 00:00:00,0,299.0
10000776,120313,2017-05-13 00:00:00,1,226.0
10000777,135236,2017-06-17 00:00:00,2,466.0
10000778,26929,2017-04-08 00:00:00,0,253.0
10000779,98717,2017-04-21 00:00:00,2,132.0
10000780,274036,2017-04-15 00:00:00,0,109.0
10000781,30438,2017-04-16 00:00:00,0,114.0
10000782,64663,2017-05-13 00:00:00,2,418.0
10000783,143191,2017-06-29 00:00:00,1,318.0
10000784,216596,2017-04-16 00:00:00,2,108.0
10000785,136264,2017-04-18 00:00:00,2,165.0
10000786,187283,2017-04-27 00:00:00,1,119.0
10000787,168371,2017-05-03 00:00:00,0,129.0
10000788,147197,2017-04-12 00:00:00,1,368.0
10000789,9759,2017-06-14 00:00:00,2,319.0
10000790,264436,2017-05-09 00:00:00,0,370.0
10000791,169079,2017-05-02 00:00:00,2,267.0
10000792,25861,2017-06-18 00:00:00,2,125.0
10000793,215943,2017-05-13 00:00:00,2,126.0
10000794,229828,2017-06-29 00:00:00,1,203.0
10000795,223525,2017-05-19 00:00:00,1,435.0
10000796,201681,2017-04-25 00:00:00,2,335.0
10000797,5983,2017-05-03 00:00:00,2,285.0
10000798,54644,2017-05-25 00:00:00,1,365.0
10000799,269790,2017-05-07 00:00:00,2,309.0
10000800,261999,2017-06-19 00:00:00,1,114.0
10000801,80110,2017-05-05 00:00:00,2,453.0
10000802,258584,2017-04-17 00:00:00,0,244.0
10000803,132942,2017-04-21 00:00:00,0,261.0
10000804,165152,2017-06-21 00:00:00,2,287.0
10000805,94359,2017-04-29 00:00:00,2,355.0
10000806,151304,2017-05-24 00:00:00,2,126.0
10000807,201267,2017-06-05 00:00:00,1,94.0
10000808,96368,2017-04-21 00:00:00,2,218.0
10000809,249739,2017-05-10 00:00:00,2,75.0
10000810,142932,2017-05-02 00:00:00,2,225.0
10000811,243718,2017-04-19 00:00:00,1,108.0
10000812,169020,2017-04-28 00:00:00,1,241.0
10000813,98967,2017-04-16 00:00:00,2,213.0
10000814,228838,2017-06-13 00:00:00,2,395.0
10000815,258899,2017-05-08 00:00:00,2,104.0
10000816,241823,2017-05-14 00:00:00,0,478.0
10000817,46800,2017-06-03 00:00:00,0,224.0
10000818,215324,2017-04-02 00:00:00,1,161.0
10000819,52478,2017-05-26 00:00:00,2,91.0
10000820,226904,2017-05-30 00:00:00,1,67.0
10000821,267389,2017-06-16 00:00:00,2,146.0
10000822,39106,2017-06-29 00:00:00,0,249.0
10000823,273143,2017-06-11 00:00:00,0,122.0
10000824,73524,2017-04-11 00:00:00,1,85.0
10000825,255124,2017-05-28 00:00:00,2,401.0
10000826,231746,2017-06-20 00:00:00,2,209.0
10000827,246415,2017-05-22 00:00:00,0,136.0
10000828,267282,2017-05-20 00:00:00,2,331.0
10000829,85646,2017-05-03 00:00:00,0,226.0
10000830,163012,2017-06-16 00:00:00,0,316.0
10000831,51601,2017-06-28 00:00:00,2,470.0
10000832,243872,2017-06-03 00:00:00,2,286.0
10000833,222624,2017-04-02 00:00:00,2,293.0
10000834,221455,2017-06-27 00:00:00,1,184.0
10000835,92258,2017-04-27 00:00:00,2,186.0
10000836,36075,2017-05-12 00:00:00,1,266.0
10000837,194711,2017-04-20 00:00:00,2,150.0
10000838,211857,2017-04-05 00:00:00,0,98.0
10000839,158224,2017-06-23 00:00:00,2,370.0
10000840,120143,2017-05-06 00:00:00,2,319.0
10000841,184462,2017-05-04 00:00:00,0,267.0
10000842,208055,2017-04-16 00:00:00,1,181.0
10000843,71938,2017-04-08 00:00:00,0,178.0
10000844,185843,2017-06-24 00:00:00,2,119.0
10000845,68982,2017-04-14 00:00:00,1,205.0
10000846,262218,2017-05-14 00:00:00,2,263.0
10000847,129008,2017-04-22 00:00:00,2,343.0
10000848,74953,2017-06-02 00:00:00,2,91.0
10000849,46517,2017-06-05 00:00:00,2,338.0
10000850,27911,2017-04-03 00:00:00,0,208.0
10000851,20782,2017-06-08 00:00:00,2,231.0
10000852,148518,2017-04-30 00:00:00,1,223.0
10000853,265493,2017-06-26 00:00:00,2,210.0
10000854,223700,2017-05-13 00:00:00,0,99.0
10000855,181840,2017-05-31 00:00:00,2,290.0
10000856,140696,2017-05-04 00:00:00,2,520.0
10000857,118903,2017-04-17 00:00:00,0,67.0
10000858,195629,2017-04-02 00:00:00,0,53.0
10000859,117357,2017-05-26 00:00:00,2,285.0
10000860,4030,2017-05-24 00:00:00,0,350.0
10000861,217324,2017-06-28 00:00:00,2,124.0
10000862,54475,2017-05-27 00:00:00,2,176.0
10000863,208474,2017-06-30 00:00:00,0,318.0
10000864,262139,2017-06-08 00:00:00,1,196.0
10000865,103170,2017-05-11 00:00:00,2,127.0
10000866,57781,2017-04-03 00:00:00,1,341.0
10000867,243417,2017-04-04 00:00:00,2,187.0
10000868,152101,2017-05-11 00:00:00,0,58.0
10000869,13116,2017-05-30 00:00:00,1,253.0
10000870,142750,2017-05-18 00:00:00,2,108.0
10000871,183732,2017-06-05 00:00:00,0,232.0
10000872,53467,2017-06-20 00:00:00,0,283.0
10000873,191012,2017-05-23 00:00:00,2,74.0
10000874,35720,2017-05-06 00:00:00,2,71.0
10000875,67563,2017-06-07 00:00:00,1,317.0
10000876,111459,2017-05-09 00:00:00,0,83.0
10000877,277282,2017-05-14 00:00:00,2,189.0
10000878,203651,2017-05-17 00:00:00,1,273.0
10000879,361,2017-06-20 00:00:00,2,85.0
10000880,251414,2017-05-19 00:00:00,2,400.0
10000881,160571,2017-06-13 00:00:00,1,465.0
10000882,220843,2017-05-29 00:00:00,2,107.0
10000883,57131,2017-04-19 00:00:00,2,135.0
10000884,38595,2017-05-07 00:00:00,2,50.0
10000885,257859,2017-06-28 00:00:00,2,367.0
10000886,149322,2017-05-05 00:00:00,2,143.0
10000887,56333,2017-05-09 00:00:00,2,108.0
10000888,52743,2017-06-11 00:00:00,2,248.0
10000889,248070,2017-04-05 00:00:00,2,85.0
10000890,273378,2017-04-24 00:00:00,2,395.0
10000891,101165,2017-04-09 00:00:00,2,82.0
10000892,28743,2017-06-16 00:00:00,1,518.0
10000893,16483,2017-06-17 00:00:00,2,130.0
10000894,84283,2017-05-08 00:00:00,2,209.0
10000895,172083,2017-04-13 00:00:00,1,295.0
10000896,227682,2017-05-14 00:00:00,0,114.0
10000897,16449,2017-05-14 00:00:00,2,313.0
10000898,102431,2017-06-21 00:00:00,1,263.0
10000899,189397,2017-04-24 00:00:00,1,67.0
10000900,221240,2017-06-15 00:00:00,0,100.0
10000901,249313,2017-04-20 00:00:00,2,391.0
10000902,275931,2017-04-23 00:00:00,2,191.0
10000903,166630,2017-04-14 00:00:00,0,153.0
10000904,49912,2017-06-04 00:00:00,2,223.0
10000905,23643,2017-04-15 00:00:00,2,69.0
10000906,25650,2017-04-09 00:00:00,2,146.0
10000907,27418,2017-05-03 00:00:00,2,203.0
10000908,197733,2017-06-21 00:00:00,2,337.0
10000909,102000,2017-04-27 00:00:00,2,126.0
10000910,52371,2017-06-20 00:00:00,0,108.0
10000911,238552,2017-06-15 00:00:00,0,313.0
10000912,187206,2017-05-11 00:00:00,0,140.0
10000913,195401,2017-06-29 00:00:00,2,139.0
10000914,51300,2017-05-17 00:00:00,2,289.0
10000915,270079,2017-05-21 00:00:00,1,246.0
10000916,52133,2017-04-02 00:00:00,0,339.0
10000917,218482,2017-04-03 00:00:00,2,254.0
10000918,152314,2017-06-23 00:00:00,0,184.0
10000919,115734,2017-05-16 00:00:00,1,100.0
10000920,244125,2017-05-12 00:00:00,2,314.0
10000921,85678,2017-06-23 00:00:00,2,143.0
10000922,67848,2017-04-02 00:00:00,0,113.0
10000923,87512,2017-05-15 00:00:00,2,158.0
10000924,160834,2017-05-25 00:00:00,2,334.0
10000925,255230,2017-05-23 00:00:00,2,129.0
10000926,105881,2017-05-09 00:00:00,0,191.0
10000927,22663,2017-05-15 00:00:00,1,119.0
10000928,17191,2017-06-09 00:00:00,2,400.0
10000929,178802,2017-06-22 00:00:00,1,166.0
10000930,274263,2017-06-04 00:00:00,2,382.0
10000931,75352,2017-06-13 00:00:00,0,118.0
10000932,95237,2017-04-28 00:00:00,2,193.0
10000933,34246,2017-04-23 00:00:00,2,388.0
10000934,15065,2017-06-09 00:00:00,0,181.0
10000935,220125,2017-04-02 00:00:00,2,416.0
10000936,243072,2017-04-07 00:00:00,0,310.0
10000937,111514,2017-05-08 00:00:00,1,69.0
10000938,22180,2017-05-09 00:00:00,1,191.0
10000939,11047,2017-06-27 00:00:00,0,100.0
10000940,75851,2017-05-03 00:00:00,2,214.0
10000941,138634,2017-05-11 00:00:00,2,168.0
10000942,223108,2017-05-24 00:00:00,1,254.0
10000943,73699,2017-04-12 00:00:00,0,85.0
10000944,192327,2017-04-14 00:00:00,2,200.0
10000945,14946,2017-04-07 00:00:00,2,293.0
10000946,239984,2017-06-14 00:00:00,2,60.0
10000947,198229,2017-06-09 00:00:00,0,249.0
10000948,260493,2017-05-17 00:00:00,1,167.0
10000949,155486,2017-04-24 00:00:00,1,144.0
10000950,206923,2017-06-30 00:00:00,2,208.0
10000951,8139,2017-04-26 00:00:00,1,351.0
10000952,199887,2017-05-05 00:00:00,1,501.0
10000953,168713,2017-06-05 00:00:00,1,349.0
10000954,76348,2017-05-15 00:00:00,2,374.0
10000955,10206,2017-05-23 00:00:00,1,218.0
10000956,225464,2017-04-06 00:00:00,2,108.0
10000957,129894,2017-05-06 00:00:00,2,185.0
10000958,39892,2017-05-29 00:00:00,0,108.0
10000959,143839,2017-04-03 00:00:00,2,51.0
10000960,43166,2017-05-08 00:00:00,2,131.0
10000961,203954,2017-04-13 00:00:00,1,268.0
10000962,8307,2017-05-24 00:00:00,2,80.0
10000963,79061,2017-06-23 00:00:00,2,119.0
10000964,44510,2017-04-24 00:00:00,2,187.0
10000965,80648,2017-06-23 00:00:00,1,368.0
10000966,49602,2017-05-04 00:00:00,0,125.0
10000967,257765,2017-04-04 00:00:00,0,242.0
10000968,271818,2017-05-22 00:00:00,2,101.0
10000969,166882,2017-05-24 00:00:00,0,140.0
10000970,127820,2017-06-24 00:00:00,2,108.0
10000971,179022,2017-05-07 00:00:00,2,100.0
10000972,196960,2017-06-21 00:00:00,1,191.0
10000973,111106,2017-06-24 00:00:00,1,86.0
10000974,171705,2017-04-16 00:00:00,2,63.0
10000975,235602,2017-04-12 00:00:00,1,141.0
10000976,267789,2017-06-18 00:00:00,2,127.0
10000977,196959,2017-04-19 00:00:00,2,131.0
10000978,261512,2017-05-17 00:00:00,1,198.0
10000979,103397,2017-05-28 00:00:00,1,270.0
10000980,179269,2017-06-18 00:00:00,2,110.0
10000981,76585,2017-05-29 00:00:00,0,104.0
10000982,26467,2017-05-01 00:00:00,2,125.0
10000983,170060,2017-05-06 00:00:00,2,66.0
10000984,234421,2017-06-21 00:00:00,2,378.0
10000985,234610,2017-06-01 00:00:00,1,97.0
10000986,239468,2017-06-26 00:00:00,2,257.0
10000987,254036,2017-06-24 00:00:00,2,190.0
10000988,232110,2017-06-09 00:00:00,1,230.0
10000989,161308,2017-05-26 00:00:00,2,357.0
10000990,62176,2017-04-03 00:00:00,2,112.0
10000991,199212,2017-06-21 00:00:00,1,179.0
10000992,104442,2017-04-17 00:00:00,0,113.0
10000993,256044,2017-05-20 00:00:00,2,203.0
10000994,167185,2017-04-13 00:00:00,2,80.0
10000995,43925,2017-06-14 00:00:00,2,125.0
10000996,43644,2017-05-24 00:00:00,2,277.0
10000997,52698,2017-04-26 00:00:00,0,342.0
10000998,249537,2017-06-24 00:00:00,2,121.0
10000999,76143,2017-06-10 00:00:00,2,142.0
10001000,277257,2017-05-22 00:00:00,2,396.0
10001001,99212,2017-06-04 00:00:00,2,204.0
10001002,97318,2017-04-28 00:00:00,2,50.0
10001003,86701,2017-04-07 00:00:00,2,153.0
10001004,202967,2017-04-22 00:00:00,1,85.0
10001005,242311,2017-04-22 00:00:00,0,248.0
10001006,24732,2017-06-15 00:00:00,2,370.0
10001007,119589,2017-05-11 00:00:00,0,58.0
10001008,138477,2017-06-08 00:00:00,0,184.0
10001009,33190,2017-05-24 00:00:00,0,80.0
10001010,24209,2017-04-08 00:00:00,1,125.0
10001011,170883,2017-05-30 00:00:00,2,269.0
10001012,266755,2017-04-29 00:00:00,2,241.0
10001013,237949,2017-05-01 00:00:00,0,219.0
10001014,64161,2017-05-14 00:00:00,1,206.0
10001015,134246,2017-06-11 00:00:00,2,101.0
10001016,45734,2017-04-07 00:00:00,2,108.0
10001017,229244,2017-05-25 00:00:00,1,343.0
10001018,15251,2017-06-30 00:00:00,1,129.0
10001019,63933,2017-04-10 00:00:00,0,229.0
10001020,201913,2017-05-07 00:00:00,2,297.0
10001021,154010,2017-04-10 00:00:00,2,205.0
10001022,130881,2017-06-08 00:00:00,2,84.0
10001023,33716,2017-05-17 00:00:00,0,153.0
10001024,113554,2017-06-06 00:00:00,2,141.0
10001025,193314,2017-06-17 00:00:00,1,408.0
10001026,270821,2017-05-27 00:00:00,0,162.0
10001027,137129,2017-06-19 00:00:00,1,182.0
10001028,33582,2017-05-24 00:00:00,2,131.0
10001029,270102,2017-05-28 00:00:00,2,254.0
10001030,167942,2017-06-20 00:00:00,2,262.0
10001031,258704,2017-06-01 00:00:00,2,320.0
10001032,230824,2017-04-14 00:00:00,0,119.0
10001033,67686,2017-05-28 00:00:00,1,444.0
10001034,250673,2017-04-04 00:00:00,2,416.0
10001035,7168,2017-04-25 00:00:00,2,165.0
10001036,23715,2017-05-16 00:00:00,1,236.0
10001037,182805,2017-04-30 00:00:00,2,162.0
10001038,101929,2017-04-09 00:00:00,2,68.0
10001039,147427,2017-06-23 00:00:00,2,85.0
10001040,193455,2017-04-27 00:00:00,2,159.0
10001041,66149,2017-06-16 00:00:00,0,108.0
10001042,35210,2017-06-17 00:00:00,2,169.0
10001043,271459,2017-05-14 00:00:00,0,214.0
10001044,93822,2017-06-05 00:00:00,0,287.0
10001045,141783,2017-06-24 00:00:00,1,113.0
10001046,78051,2017-05-08 00:00:00,0,129.0
10001047,121273,2017-05-10 00:00:00,1,224.0
10001048,151874,2017-05-24 00:00:00,1,195.0
10001049,199621,2017-05-24 00:00:00,2,102.0
10001050,220763,2017-04-14 00:00:00,2,74.0
10001051,32490,2017-04-28 00:00:00,2,178.0
10001052,29055,2017-05-01 00:00:00,0,243.0
10001053,249835,2017-06-30 00:00:00,2,223.0
10001054,11309,2017-04-16 00:00:00,2,53.0
10001055,10446,2017-05-03 00:00:00,1,250.0
10001056,204211,2017-05-10 00:00:00,0,284.0
10001057,227670,2017-06-21 00:00:00,0,146.0
10001058,266364,2017-04-11 00:00:00,1,101.0
10001059,19450,2017-06-17 00:00:00,1,254.0
10001060,145044,2017-05-28 00:00:00,0,126.0
10001061,214195,2017-06-24 00:00:00,0,330.0
10001062,217387,2017-06-20 00:00:00,2,74.0
10001063,12283,2017-06-04 00:00:00,2,404.0
10001064,106817,2017-05-05 00:00:00,0,80.0
10001065,242589,2017-04-14 00:00:00,2,306.0
10001066,130745,2017-05-31 00:00:00,1,82.0
10001067,233573,2017-04-26 00:00:00,0,67.0
10001068,7710,2017-04-30 00:00:00,2,241.0
10001069,230164,2017-05-11 00:00:00,1,142.0
10001070,62933,2017-05-01 00:00:00,1,136.0
10001071,134333,2017-06-22 00:00:00,0,229.0
10001072,151768,2017-04-25 00:00:00,2,101.0
10001073,66017,2017-06-19 00:00:00,2,115.0
10001074,243976,2017-04-24 00:00:00,0,104.0
10001075,183986,2017-06-25 00:00:00,1,169.0
